1466 1882 3.138180740517599
1882 1577 3.0220101023813606
529 1577 2.41163105405431
1882 529 2.7864499420129483
529 2373 4.074947531886155
1012 529 3.1266945024315747
529 4704 3.9941316239547437
2436 529 2.7436604892948444
1882 2436 2.872146076787175
1466 2436 4.559199869847142
1961 529 3.576730439432521
2436 1961 1.2659662633867954
1961 4704 4.9575000368540785
1961 957 5.212583343531528
2840 1961 6.222741305643846
2436 2840 5.860076390538691
1466 2840 3.3737513884060975
2916 2840 3.5398813030297274
1466 2916 1.2576060446135524
2916 3693 3.2935695855073255
3693 2840 0.9312861233975056
2339 2916 5.955736083418164
1391 2916 8.013978882455792
4009 2916 2.3498268335410812
2916 2902 2.8512961582451406
2902 4009 1.312639638379513
4009 3693 2.1411204193085
1671 4009 3.885596655815413
2902 1671 3.6815812616975725
1671 3693 4.63464955440748
1205 2253 4.564088777835177
2253 3026 4.613008125294928
3026 1205 3.420451680016113
3026 1671 2.995087765083224
1671 1205 2.7742564990903
2138 1205 5.2196844156607805
1205 3639 3.8092726064472084
3639 2138 3.6179815003925393
2138 2253 4.529030669608608
2138 887 3.017995752871459
887 2253 3.140440253866001
3010 515 2.5913355302719245
515 887 1.982321198217578
887 3010 3.2660838862790813
2138 3010 1.3163526592305679
3424 3010 3.254297526885149
2138 3424 3.7252169969308686
3639 3424 4.009655996477216
143 3424 5.099073042995387
3639 143 2.8758336836468783
2943 1205 4.306614610203859
1671 2943 4.443080792381736
2902 2943 2.1094427416284094
2943 143 3.381700187690639
3639 2943 4.183832739813256
2916 2943 4.311988094703037
476 143 6.7497285436558485
2943 476 8.165332265134365
2916 476 8.718801959221965
1391 476 2.7906862748197203
686 476 1.2603220065725107
1391 686 3.805113599133038
686 143 7.15970939855396
1719 686 6.574295491413174
1391 1719 9.748867832377805
2975 3972 1.0066976703110828
3972 2353 1.2983017095723952
2353 2975 1.5956296553143008
2975 3424 6.898674540196317
3424 3972 6.91281749586858
432 143 4.519219641808692
686 432 6.776340207988328
432 3424 3.813448196549759
1719 432 9.234724562685411
432 3972 6.9099952440355725
3640 3424 6.548348413123886
2975 3640 4.457583078596906
3640 3010 6.239132497205083
3640 515 6.064731343859714
1936 2975 2.1191517532688544
2353 1936 2.1246751984009697
1936 1536 5.4805095400035
1536 3640 3.0125652662924325
3640 1936 4.749308297398944
3340 1936 2.805968197393273
2353 3340 2.5831967265971425
123 3340 4.646184119007326
3340 754 3.5426205736778624
754 123 3.518170990302827
3882 3340 5.458793816596209
123 3882 3.5131540259167453
3882 1936 4.622010845704675
3882 4154 2.543190918583038
4154 4616 3.2829347779675055
4616 3882 1.3219552945910578
123 4154 2.390434082011897
3882 1536 5.167606919758829
4616 1536 4.402022363240389
4557 4154 4.895753428372614
4154 2907 7.387117829958927
2907 4557 6.789125236327812
4557 4616 3.8004906183585216
4912 4616 2.239020879993274
4557 4912 2.478376711593192
4912 1536 4.199870107629686
760 4912 6.099118812046766
4557 760 5.6095702620538095
1681 760 1.7767064816577707
4557 1681 5.75819645539704
764 760 2.0854115172906567
1681 764 3.5562269561014204
3968 1536 7.131062229446588
4912 3968 6.114298848934703
760 3968 2.1815631645737845
3968 764 1.3293222521815395
764 1066 2.1517806994565527
1066 3968 2.0632689435668605
3019 3640 6.887603939295017
1536 3019 5.9557625849526
3019 515 6.3913101059876025
3019 3968 5.8706218752263295
1066 3019 4.746063093297757
2263 3019 6.816286252515826
3019 3797 4.649633844085855
3797 2263 5.951966098541773
2263 515 4.141000801854537
2263 2253 3.956100710418666
887 2263 3.035747727434427
3625 2263 5.038358393953478
3797 3625 2.319343975738254
4223 3625 1.7547498520887412
3797 4223 1.4227517813276638
3692 3625 1.4939746995581078
4223 3692 0.9756117324103323
3098 3797 0.9757895818321728
3019 3098 5.049309757908686
3098 4223 1.3771737189384463
3826 3098 3.4230359407339916
3019 3826 5.049013305479188
1066 3826 3.4745483704216817
2240 3826 3.7772771889228114
1066 2240 5.463171284853316
764 2240 5.975131646130481
1037 3826 4.078780576085268
2240 1037 1.6426463937080267
1037 3098 5.916336895050162
3085 1037 3.9452114385580774
2240 3085 3.941360823114769
4613 2240 5.333057024764272
764 4613 6.605289670510717
4613 3085 4.9259908422544605
4613 3112 3.2238481684388756
3112 3085 2.4202211759642656
3907 4613 2.158923452371784
764 3907 6.644257497547671
1681 3907 5.790090096558438
1534 4613 1.9985847327824027
3907 1534 2.2101757936454387
1534 3112 3.6555591188632373
2897 3112 4.459739251654837
1534 2897 2.4885719662400927
1349 2897 2.9460960925719615
1534 1349 3.89761319798665
3907 1349 4.704385368985256
1640 2897 3.249229277833805
1349 1640 5.062454137539548
2340 2897 3.863689444630765
1640 2340 2.8128767875031113
2340 3112 4.108377336375927
2340 3085 5.683248177167737
1223 2340 5.328413019799326
1640 1223 5.79486942479693
4725 1223 1.217597282432609
1640 4725 5.556309052626049
1640 1234 3.852972843581767
1234 4725 3.2394005479756967
4361 1223 1.1274483090641583
4725 4361 1.0329243465886422
966 4725 3.439593189503894
1234 966 1.546933004210009
2280 966 1.2310226854753739
1234 2280 2.0646581317174744
2280 1006 1.1152027681955772
1006 966 1.4548814642458272
1945 2366 3.173156406328187
2366 1744 3.3796545885836604
1744 1945 4.9571393219972
1945 3448 3.5439653556626163
3448 2366 0.6116276598098327
2473 1945 1.3792334085957818
1744 2473 5.100665580161366
2737 2473 4.697008137741396
1744 2737 2.3860425339198934
1744 2268 4.556197481815297
2268 2737 3.601471349584734
4814 2473 4.275505659959519
2737 4814 3.33458101690285
753 2807 3.350414308856398
2807 2473 6.5856376900326135
2473 753 6.446614966158894
4814 753 4.361828032915999
45 753 1.901525641032591
4814 45 2.97502120744362
4814 1508 2.9109772294870693
1508 45 0.6127665113523411
1695 45 2.9411315449025097
1508 1695 2.926978282865962
1695 753 3.023779398143406
2483 4814 3.4996167023106697
2737 2483 5.269837391683576
2268 2483 5.568779368790782
2483 1508 2.9957369133216907
2268 1006 5.665856324638667
1006 2483 4.9151763628519465
995 497 4.647742618097124
497 1695 2.0010376751381815
1695 995 4.509905655917947
995 1508 3.4272567949941757
2483 995 1.292959383598991
1006 995 4.569866384049745
1441 2280 3.2938932914490198
1234 1441 4.681226698146227
1640 1441 6.525137800873868
1441 995 3.5667155367648156
1006 1441 3.902717941418417
1441 497 5.395028050323389
1349 1441 8.244622629425638
4376 497 5.832273522436386
1441 4376 8.056094469623417
3116 753 2.6763914592898432
1695 3116 4.479042406855613
3116 2807 1.928837024203224
4562 2807 1.6811106507699187
3116 4562 1.3141851458709466
1237 2807 0.5843752979467545
4562 1237 1.3067997456167957
1019 4026 0.7895845227774958
4026 4562 3.9454353514560956
4562 1019 3.763353647629501
3116 1019 4.4356740825303005
1695 1019 7.5838678427945085
1025 1019 3.5604383748018322
1695 1025 9.274630923526887
1025 4026 3.8735618763392154
1090 1623 3.3482745483638867
1623 4026 1.9553643710462671
4026 1090 4.197284185967417
1025 1090 3.0786530205792277
2342 1623 5.181427724938826
1090 2342 2.8318813353933083
2381 2342 5.160096797512112
1090 2381 4.224521661912724
1025 2381 4.0522729180059285
4437 2381 3.234537767701805
1025 4437 3.0074271834009956
501 1025 6.137234760439613
1695 501 8.000087933709725
497 501 6.9100431106424365
4376 501 4.24936660141627
501 4437 4.417259873707572
501 875 4.0246831904919125
875 4437 3.38153556241334
2533 501 2.9693020023974195
4376 2533 2.3994629084338257
4376 3824 0.7719370957383931
3824 2533 2.1804624291804515
675 501 4.132704438714227
2533 675 2.7869271168203213
675 875 4.021383240119951
1144 675 0.9134966942509567
2533 1144 3.5328198502971673
3035 2419 0.9252236057545786
2419 2400 1.5423477140330304
2400 3035 2.3013905160404398
263 1441 9.157453489810901
1349 263 6.781453431534773
263 3824 3.044240201362073
4376 263 3.682546308245826
263 3035 7.394454551755437
2400 263 7.555460001707136
2400 1144 3.4586879685794774
1144 263 6.293425261240025
2533 263 4.570827195417814
4749 3035 5.860503680543382
263 4749 3.9394932655331596
1349 4749 7.038933577080684
1171 4749 5.238947381960507
1349 1171 6.9940657405137925
3907 1171 5.501029000762861
4794 1681 1.5224213123954133
4557 4794 5.863362649188335
4794 1171 3.6357086323771086
3907 4794 5.860333308941412
698 4749 5.121309725880614
1171 698 2.6689286868801516
3829 698 1.4794697398607697
1171 3829 3.0269768789668983
4794 3829 3.882839166263732
2927 4557 6.611880285206019
2907 2927 4.065678827424054
2927 3829 1.8799988516701134
4794 2927 5.296450012431918
2235 3829 2.361437462113341
2927 2235 1.614605708370598
2235 698 2.1413686922772643
2396 698 2.8223230397109784
2235 2396 2.3987109595503955
2396 4749 4.3776160876716235
2396 3035 5.516193302045728
2578 2396 2.2455273948095607
2235 2578 2.1167038679551946
2578 3035 6.266111074511142
1772 2578 0.8288549771337729
2235 1772 2.2410103600098754
2927 1772 3.2159183077760205
4955 1772 2.180451629383719
2927 4955 3.661098102151745
2907 4955 2.189528958408992
2177 1772 2.754455519167922
4955 2177 1.6326688323577638
2177 2578 3.446791079149523
2907 2177 3.3839591678437753
3471 2578 7.969637725968261
2177 3471 6.906737820164653
4454 3471 3.097138768536858
2177 4454 7.549970943925404
2691 4454 5.836060988979946
4454 1628 2.1699892309811615
1628 2691 5.9874342366227395
860 4454 3.399387744871806
2691 860 6.446080273344423
860 3471 0.7128487834483291
1937 860 2.6740633155156868
2691 1937 7.232758560820463
4836 2578 7.009227516151659
3471 4836 3.852817879078788
4836 3035 3.2137969981232457
4836 1937 2.634337094746434
1937 2864 2.429902777781795
2864 4836 3.7542478759917812
4836 2419 2.8662198305382254
4836 860 3.7204633267349427
4824 4836 3.396930342353363
2864 4824 3.4827150665408055
4824 2419 2.009358524566203
4824 2400 1.1195093561713652
3749 2400 3.2749797679233477
4824 3749 2.4281471253762525
3749 1144 4.341891296822674
2864 3749 2.914587775218941
175 1144 3.834195321879792
3749 175 2.8724450966990656
175 675 4.063060985245491
175 875 3.170732464995657
579 175 4.902164034202039
3749 579 5.706264220799117
2864 579 6.54863468529373
3351 175 4.818983451725531
579 3351 3.7071991087152854
3351 875 4.579228342114865
1361 875 4.497737053410375
3351 1361 2.9764162676597117
1361 4437 3.201723264399297
1361 2381 1.256996972155086
1931 1361 2.0708083425296424
3351 1931 2.2740182257824295
1931 2381 2.752646551677837
1931 2342 6.745815983099156
2768 2342 8.744872655660329
1931 2768 4.01732091832237
38 2768 2.7105064289117546
1931 38 2.083738266186572
3351 38 2.163016929366074
1926 2342 9.044647788364182
2768 1926 3.823315670755148
1559 1926 5.202321217074825
2768 1559 4.868830218900977
3701 2768 2.180769242977795
38 3701 2.7777272905537895
3701 3771 4.287817746687752
3771 1559 0.49515471892781704
1559 3701 4.2619184188252195
3218 3701 2.6167936748634135
38 3218 3.6654366678663908
3218 3771 5.750000298770584
3351 3218 4.252651119742742
579 3218 1.6779549123712372
1810 3771 3.0875763162841356
3218 1810 6.8477557632774095
1810 3974 5.444762711043
3974 256 2.676530658227885
256 1810 4.309511478824215
106 3771 4.947130774057815
1810 106 4.223953722337878
106 1559 5.023615291415564
256 106 3.9949343015191667
457 106 4.288323871805838
256 457 3.9780165775622858
727 106 5.041650301520312
457 727 2.1985744071532634
727 2548 5.218995927812542
2548 106 5.853743136416145
3869 727 2.7314751585494363
457 3869 3.3701827035713783
3869 1465 5.4517541263671045
1465 727 4.665001494519567
4949 457 3.7513685986971756
256 4949 6.738281479196765
4949 3869 1.9064504805444527
931 3974 7.290384500250393
3974 4475 2.1270398567401343
4475 931 7.3588716519569575
931 4949 4.880773421142811
256 931 7.871845702484589
3741 931 3.7620304219189347
4475 3741 6.428718972728465
2873 3741 2.1442771375045195
4475 2873 5.776998562754494
767 2371 0.9749712420174333
2371 2873 2.3073209109281576
2873 767 1.880277908924866
37 2371 2.183379715337741
767 37 2.5834428694826115
2772 767 2.060336752202506
2873 2772 2.6848486689338036
4475 2772 4.118519499845578
2772 37 3.9390980269942113
4535 4475 3.710887945742904
3974 4535 5.157311698528307
4535 2772 5.21772073281212
1680 4535 1.8139145010600115
3974 1680 6.46324102183136
1810 1680 7.8946335248849815
3218 1680 9.593190035225911
579 1680 9.887325326114716
1680 1937 9.177661707705406
2691 1680 4.489454599404354
1680 2864 9.25489814410602
3188 1680 2.4399194758270784
2691 3188 4.362543110265104
3188 2772 5.012544363405165
4535 3188 1.8009433492162072
816 3188 1.3146070767448945
4535 816 0.6149229184125987
816 1680 1.5316486587853375
203 2772 4.858047788384606
3188 203 5.059090185375644
203 37 2.999743507404515
2848 1932 2.767779357782771
1932 184 1.2838540584059108
184 2848 2.8961408814454916
184 203 3.5349592292796443
203 2848 1.2163265380731096
3188 2848 5.136424777660162
2691 2848 5.983979681927264
3082 2848 3.2575901100957556
2691 3082 4.503354688043813
3082 1932 2.546129085878249
1628 3082 5.689724130290516
2035 3082 4.934162290606197
1628 2035 4.898560664191716
2035 1932 5.136265250180449
4354 4289 0.611502631010432
4289 184 2.414347404949397
184 4354 2.091885364937204
1932 4354 2.7213589479083766
2035 4354 5.511472044381358
2700 4289 2.4490542872791763
4354 2700 3.000935895828544
2828 2371 3.2068043341074812
37 2828 1.609963919089037
2828 203 3.815884739235076
184 2828 4.983424497962275
1489 4113 1.3723898186469756
4113 2828 5.009943147124964
2828 1489 5.110317087319995
1489 4289 4.692887927003129
2700 1489 3.48572090897209
1489 2688 1.3709870900531778
2688 4113 0.5397902149283013
184 1489 5.976968434255878
462 2688 1.8924888739807235
1489 462 2.305054576191278
1960 462 4.244135286515185
1489 1960 3.9325901586727623
2700 1960 1.2019823561476413
1960 4577 2.8572336150845454
4577 462 3.6922403650229487
4971 1960 3.813423077113616
2700 4971 4.7532841724367
4971 4577 4.032674624450365
3147 462 4.071932655636926
4577 3147 1.220849189841549
4971 3147 4.704780403026885
439 3147 7.177226600078749
4971 439 4.596141122984299
828 3742 0.18167106053465432
3742 439 1.7941815646848516
439 828 1.6296821479643624
828 4971 3.9408346215773937
4971 3742 3.986276357088316
4598 4941 2.836317955569353
4941 4006 2.2651883426625425
4006 4598 2.5910776396621387
4598 2534 3.05682940184047
2534 4941 1.7947855574623905
4598 4971 3.751852225944877
4971 2534 6.198247577760862
4006 3742 3.462399288104862
3742 4598 3.0958196253025587
426 2534 4.064706958611033
4971 426 7.618426159323054
2700 426 7.394644308023777
4354 426 5.471736485982106
2035 426 0.8405275287377029
4920 2534 1.6048452639146942
426 4920 3.2122297868449032
4920 4941 3.0281249320683226
1632 426 3.59148849459993
2035 1632 3.4500189339424914
1632 3059 0.13554861297527446
3059 4920 3.6145293664671545
4920 1632 3.6363103504607066
1632 311 1.792110374810699
311 4653 1.2142048898905289
4653 1632 0.6337917670420021
1632 1628 4.0613594904970025
1628 311 3.501501276002547
4653 3059 0.5651736436002839
1991 4454 5.3416777513340445
2177 1991 5.123557567965038
1991 1628 5.114623108385902
1991 311 2.728589262875745
3352 1991 1.9697774957025633
2177 3352 4.513761940215345
2907 3352 5.166948464049071
4171 123 3.916347132229897
754 4171 5.986213960611204
4171 2907 6.6116791925986655
4154 4171 4.013209341940014
3961 2907 6.309558090779842
4171 3961 4.935969425770101
3961 3352 2.7850314218827052
3798 311 5.319294057804197
1991 3798 4.3993934413296865
3798 4653 5.4526412198454
3798 3059 5.766380625693435
3798 3352 3.446673807199982
3961 3798 1.1411730001929377
3798 4920 6.9771606735323575
3798 1487 2.4708696007998383
1487 4920 6.376385900229623
2705 3798 3.5905207137896444
3961 2705 4.342671185056542
2705 1487 1.4536653027877644
4171 2705 5.758961195494632
754 2705 8.658690766135708
4331 1487 1.510330372696421
2705 4331 1.2451393110535933
3969 4920 5.577134315974187
1487 3969 2.9336334113514853
3969 4941 4.412673693682587
4331 3969 1.696408385122373
1186 3969 1.9855150393718966
4331 1186 3.551641136459301
2705 1186 4.657526108220792
3964 3969 2.933944335215707
1186 3964 2.028553371387075
3964 4941 1.9472800460398327
3964 4006 2.3959671732871892
3317 3964 3.4538831311544356
1186 3317 2.469649626883405
3317 4006 3.9438543150374463
3317 3742 6.413591419167202
3317 439 7.498222095662381
930 3317 2.8578741427099663
1186 930 4.626243829109223
2705 930 7.6895749225002294
1555 3340 4.767834630620302
2353 1555 6.930065788632208
2705 1555 9.044107717431354
754 1555 2.3684598976851547
589 930 1.3410302331814243
3630 1555 6.404949989403976
1719 3630 8.534610025497367
2097 3630 1.7368448446234712
2097 1555 6.025482796118817
2097 589 8.628557063270113
1892 930 2.614337469490285
589 1892 2.2341625977546027
1892 3317 4.427941728339481
1892 439 8.9251712336488
3892 1599 1.6652962071162742
1599 2882 5.941160717702668
2882 3892 4.68746519551796
2841 3924 1.8894324048662934
3924 1599 3.11665501174491
1599 2841 2.358896866468126
3892 2841 1.0360399005198557
2882 2841 5.097649120217599
303 3924 4.6408095636228435
2841 303 4.496008809855647
4758 3924 3.602060395379845
303 4758 3.328112345109427
577 4758 2.086262218076765
4758 267 1.8536208030450325
267 577 3.085279839580449
577 3924 2.4152265405473297
577 916 3.3628299554225762
916 1360 3.548203891453273
1360 577 2.6445301820004907
267 916 0.663400143481345
4538 1599 4.520767411317219
3924 4538 1.6102894909219287
4538 577 0.9329904129109086
1360 4538 3.1151139441975766
2385 1360 5.667441917570909
1360 2618 4.918896794263132
2618 2385 1.8113691236819032
3791 4538 6.753782531936707
1360 3791 7.924905121805102
3791 1599 4.536489424534859
3791 2385 5.89467020755055
2385 387 4.028493874952837
387 3791 2.310398188957686
454 2430 5.085785060055473
387 454 9.910279767763576
2385 454 7.794676856105763
2709 454 3.4403386478783813
2385 2709 6.882082431499338
2618 2709 6.319447334400315
4098 454 6.383451642363544
2709 4098 4.841057989032344
2946 454 6.9589842394766075
4098 2946 6.850944390518444
2946 2430 5.694600874266855
420 2946 3.92188382832849
4098 420 4.308733320738322
1760 420 1.8136724907238686
4098 1760 4.456180450420195
431 420 4.588263028018131
1760 431 3.026733141708609
496 2688 3.7937408567695905
462 496 4.406419909659132
496 420 5.753531034298464
431 496 1.654693071030462
496 2946 8.712054259652323
496 3147 7.9573390685737335
431 4113 4.820374566791675
4113 496 3.8971572567685504
2564 2371 4.366182511827311
2828 2564 3.6007130212818654
2564 4113 4.513232630072657
431 2564 4.518960696346476
1828 1760 5.124624552481241
4098 1828 6.062241057470814
1828 2564 2.8060868226773215
431 1828 4.812959175042654
1828 3741 6.0662802366235935
2873 1828 5.964084622533583
1828 2371 5.415352379215577
644 4949 2.000865175911506
931 644 4.109168517966423
644 3869 3.488812752517851
433 644 4.371381192785024
931 433 3.8870352127093497
2485 1828 8.661196008628345
4098 2485 8.471626413883323
2485 3741 6.402227022160149
2485 433 1.1406845755837642
931 2485 4.503853177561194
3244 2485 6.4699124126674326
4098 3244 7.823637968433663
2709 3244 4.791310846679124
2618 3244 4.482089749825397
3650 3244 1.5086587051634035
2618 3650 4.252501632438462
1360 3650 6.254424453863396
3650 2485 6.763294205016237
4328 3650 5.295773645879793
1360 4328 5.916931150978963
916 4328 5.338474148442849
1015 3650 4.686601146013946
4328 1015 1.7513706420222286
1015 2485 6.567411086715391
1015 433 6.320906813672153
1015 644 7.512952712116905
1556 916 8.304559805373376
267 1556 8.680092273166386
3203 1556 1.9575326561473936
1556 3102 1.7639288086770362
3102 3203 2.665681440201056
3203 916 7.6657847333988185
3203 4328 4.807645243944372
4761 644 6.258436600935793
1015 4761 3.2584264714826254
4761 4328 3.6183201686757744
3203 4761 2.690588820881436
3838 644 5.612668553799466
4761 3838 2.5685556749640837
3838 3869 5.646088237590654
3203 3838 3.0113977374489393
3102 3838 3.324461828988593
1142 3838 1.6880907213047451
3102 1142 2.661804261594814
1142 3869 5.3911747578378035
2843 1142 1.710732348571626
3102 2843 3.531716830873375
2843 3869 4.987092908850069
2843 1465 3.5950285875901358
969 1465 4.577947881148436
2843 969 4.9500244262822255
3485 969 3.919545712663009
2843 3485 4.394331414818231
3102 3485 2.253141433466138
3485 2676 3.587062024280665
2676 969 1.0735386336746355
1556 3485 3.075846453236586
1024 1556 7.263437591220937
1556 3528 8.776772523315293
3528 1024 4.625119692318151
1024 3485 6.45662724967965
1024 2676 7.479387726362316
2782 1994 0.6890576602620866
1994 1024 2.3055215363112933
1024 2782 2.2520535196678884
4359 2782 3.133528422266665
1024 4359 4.405263842052841
3528 4359 3.783487846180883
2569 2782 3.346858669001794
4359 2569 4.855650231388288
2569 1994 3.1613310745646905
151 1994 4.37469580568903
2569 151 3.0010647561029216
2569 2806 2.3984251117146096
2806 151 3.7621899669091317
1280 1994 3.7993338434295167
151 1280 2.8164489933691663
1280 1024 4.7914026701537065
1280 2676 6.019483664597846
4973 2676 3.8720796412234293
1280 4973 3.2110860861781103
1911 4973 2.718058367748786
1280 1911 3.431634558489221
151 1911 4.052628194015616
890 151 3.9214899645982406
2806 890 3.44062509950852
1515 890 4.867409577596197
890 3131 5.571150605157573
3131 1515 3.0127008564441873
1108 251 2.23434434562069
251 3131 5.3101934721380415
3131 1108 6.156482742573287
837 1108 4.733358288290788
3131 837 6.815085311697999
1154 837 2.37421312047391
837 386 1.8394220303614792
386 1154 3.680577226742136
1154 1108 4.581093020730009
1912 1154 5.059053354149438
386 1912 3.560400084338001
3723 386 3.036218988421459
386 1202 2.6143412624162377
1202 3723 1.388789026008809
3723 1912 1.9008400161520038
2568 386 4.819755965991107
837 2568 6.023585175021729
2568 1202 3.969899091309941
4742 2568 1.5112660055376905
837 4742 6.639702991390095
3131 4742 5.805169376030824
4742 890 6.140260331833049
2806 4742 5.875978362704072
4864 4742 4.6650957598864755
2806 4864 6.091020273082543
4864 2568 4.541334770765937
293 2426 1.3272576990058986
2426 4864 2.352604706513255
4864 293 1.4786490847188494
2806 293 5.631084779753461
2569 293 6.63659197852021
4962 4864 3.843509602580015
2426 4962 3.4278682630909927
4962 1953 2.9165714943569543
1953 4443 2.874920937901672
4443 4962 1.6481748547936164
2426 1953 3.4168408811541804
3827 4864 3.796861136335431
4962 3827 1.4042950770442026
3827 2568 6.283605432387823
4443 3827 2.4827652010756838
257 3827 3.599140647370537
4443 257 3.4582723049569597
4834 3723 2.817016432325478
1202 4834 2.63422174075898
773 257 5.370290370594808
257 4834 5.412836091051067
4834 773 0.7205687412601346
773 3827 4.348598993842084
1202 773 2.7750101528187057
2568 773 4.29971018286244
3568 4834 7.7748468883657615
257 3568 8.16404789479282
3568 3723 7.8053829416304055
3568 1912 7.194833795413664
3899 257 3.242040375363661
4443 3899 3.3400054232345378
58 3899 1.9242412095007209
4443 58 2.709447598550449
3377 58 1.179864919789332
4443 3377 3.0737645515275287
1953 3377 3.2316249510458936
1338 3899 3.8223953112058786
58 1338 4.172744651231241
480 1338 1.4654681542536288
58 480 4.217931842585006
3377 480 4.314935930417797
2879 480 4.68570325535362
3377 2879 2.128631868917299
1953 2879 3.5801492900121885
141 4714 6.546901845136087
4714 2015 1.295755852091307
2015 141 5.531081418359543
141 2879 5.085819764982161
1953 141 3.3774368391433414
2015 2879 2.877143299525034
4935 141 0.869078276984341
1953 4935 3.12975848242324
2426 4935 3.148312726777747
293 4935 4.213321348734737
840 4935 3.6694979017858325
293 840 6.236576482664844
2569 840 6.343087823412298
4359 840 2.2641812499383476
840 141 3.592923448088529
2186 1929 3.847568827273114
1929 3140 0.6852020138631346
3140 2186 4.43616826469435
3140 840 7.183829590491236
840 2186 4.0071428325940195
4359 2186 3.7082638530353553
3528 2186 1.1492647354612713
1966 267 5.580872617455572
4758 1966 5.252447863031675
303 1966 3.596653191004237
1966 3528 4.336362378106598
1556 1966 9.951213591109495
1966 2186 4.130483793936354
1966 1929 1.903988791873711
1966 3140 2.3927087850034634
303 3140 4.080350748479751
4522 4714 4.512368080091939
141 4522 8.721388820004194
4522 3140 5.600321083243254
3140 3885 5.608278827487002
3885 4522 0.05476222156839337
4522 840 9.542416432925197
1404 3885 5.987176998766555
3140 1404 7.405529022388169
303 1404 5.939201084139592
2841 1404 5.21527477170741
2882 1404 0.8986992453300902
1549 1404 1.220936066272058
2882 1549 1.4386116197788672
3506 1599 7.456475042363437
1753 3506 4.794907994347747
3506 2882 2.2559371070681498
3506 1549 2.033239932005097
4194 1549 4.5956338020938166
3506 4194 4.448920133101678
396 1549 2.8404953804871376
4194 396 3.2107187883163273
396 1404 3.691057435664615
396 3885 3.427895617338795
2565 396 3.961850888229135
4194 2565 3.2426119545651706
2565 3885 4.711972696902631
2565 4522 4.730619280265492
2565 4714 5.591903338264302
4266 2879 4.46499543630561
2015 4266 4.7047838665651325
4266 480 2.3264360692792776
4714 4266 4.863676145523552
576 4266 3.5731950533737327
4714 576 6.28948151963625
2565 576 5.829800610251385
2355 3484 2.7075980977357794
3484 576 1.6763437606625993
576 2355 3.7741788997461785
2565 2355 5.3547025154570465
1411 2355 2.8606793010347475
2565 1411 3.9440232580016747
4194 1411 4.346151574022777
118 2355 2.6383510958939644
1411 118 3.0688818866707286
973 1958 0.9606137390887443
1958 3484 2.406622921237332
3484 973 3.0184954430834354
2355 973 3.867618305655778
1241 1958 0.9787242211094932
973 1241 0.27136952092930966
4810 1241 1.4162684111441262
973 4810 1.5492761889172562
1650 973 3.0108068458617643
2355 1650 3.1692785037595006
118 1650 2.2900832000245286
1650 4810 3.0802407135176537
3683 1650 1.716780508851321
118 3683 1.540282141637216
1101 118 3.079915140305038
1411 1101 4.475002124630898
1101 3683 3.1634317275999955
2756 4194 4.635835939377573
3506 2756 5.169930301709677
1207 2756 1.1232301995049312
3506 1207 4.6269948083152785
1753 1207 1.7603584575514188
4042 1753 5.796540941555455
4042 4194 6.499308447354354
2756 4042 3.4427402808944403
4042 1411 5.748042120350696
4042 1101 3.4397058108664105
4042 1207 4.407520512765425
2641 1101 7.029247210857999
2641 1650 5.470584048842849
3683 2641 5.266658297893795
2641 4810 5.879880126738847
4136 2641 5.40168973932894
2641 417 6.338015514622187
417 4136 1.5273478059074301
